"order_item_id","order_id","created_at","order_status","order_item_quantity","categories","flubit_item_price","merchant_id","product_name","competior_scraped_price","product_ranking"
857144,790531,"2017-09-28 06:48:02","dispatched",1,"[\"Hardware\"]",13.42,"ed078f6b-3aad-40a8-a634-c32097de02b0","Am-tech S1738 175 W Electric Soldering Gun Kit",16.96,NULL
857143,790530,"2017-09-28 06:47:02","dispatched",1,"[\"Electronics\"]",26.61,"c2bffed9-dbc5-4180-9929-f880cb2cc872","Tenda 3G185 N150 Travel Router with WCDMA,Micro SIM Slot and Display",42.84,NULL
857142,790529,"2017-09-28 06:43:03","dispatched",1,"[\"Electronics\",\"Electronics\",\"Electronics\"]",143.33,"372c1d20-741d-4321-9c83-a18ba67c7ee7","Logitech G Saitek Farm Sim Controller",148.51,38.56
857141,790528,"2017-09-28 06:41:02","dispatched",1,"[\"Home & Garden\"]",9.89,"02042a67-9fc9-4174-a642-6bf5bdcfabbc","Outer Space Blue Stars Fleece Blanket Throw",15.70,NULL
857140,790527,"2017-09-28 06:36:03","dispatched",1,"[\"Books\"]",10.00,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","Knowledge Encyclopedia Human Body!",11.70,33.17
857139,790526,"2017-09-28 06:25:03","dispatched",1,"[\"Electronics\"]",18.02,"db595b4e-f43c-4f20-8623-3d17208b4050","HP 62XL High Yield Original Ink Cartridge - Tri-Colour",30.27,80.33
857138,790525,"2017-09-28 05:07:02","dispatched",1,"[\"Toys & Games\",\"Toys & Games\"]",4.42,"a3a0657a-6e7a-4a47-a6e1-a7ddb3b93df9","Horse Club Schleich Clydesdale Gelding Toy",9.21,15.4
857137,790525,"2017-09-28 05:07:02","dispatched",1,"[\"Toys & Games\"]",66.54,"a3a0657a-6e7a-4a47-a6e1-a7ddb3b93df9","Schleich North America Horse Club Riding Center with Accessories by Schleich",84.97,22.56
857136,790524,"2017-09-27 23:56:02","cancelled",1,"[\"Books\"]",44.68,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","Chemical Principles: The Quest for Insight",59.58,22.56
857135,790523,"2017-09-27 23:50:02","dispatched",1,"[\"Books\"]",15.38,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","Every Room Tells a Story",18.83,22.56
857134,790522,"2017-09-27 23:46:02","cancelled",1,"[\"Books\"]",12.88,"7368e5c8-4817-4b87-ae9e-72565c1b8db6"," Starfinder Roleplaying Game: Starfinder GM Screen",21.99,48.22
857133,790521,"2017-09-27 23:31:03","dispatched",1,"[\"Home & Garden\"]",22.77,"cf398630-caa0-4802-8917-aebb7c8e5f7f","Kitchen Craft Colourworks 5 Piece Knife Set with Storage Block - Multicolour",29.95,NULL
857132,790520,"2017-09-27 23:15:03","dispatched",1,"[\"Books\"]",11.38,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","Edexcel GCSE (9-1) Religious Studies B Paper 2: Religion, Peace and Conflict - Islam (Edexcel GCSE (9-1) Religious Studies Spec B)",14.41,42.36
857131,790520,"2017-09-27 23:15:03","dispatched",1,"[\"Books\"]",11.38,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","Edexcel GCSE (9-1) Religious Studies B Paper 1: Religion and Ethics - Christianity (Edexcel GCSE (9-1) Religious Studies Spec B)",14.99,40.21
857130,790519,"2017-09-27 22:49:03","dispatched",1,"[\"Toys & Games\"]",14.71,"a3a0657a-6e7a-4a47-a6e1-a7ddb3b93df9","Pokemon 117103 Trainer Guess Mystery Game",17.99,58.89
857129,790518,"2017-09-27 22:48:04","dispatched",1,"[\"Electronics\",\"Electronics\",\"Electronics\",\"Electronics\"]",62.46,"ea3d3e9a-7b17-46f2-8731-cd3d6f6af511","Apple MD506Z/A MagSafe 85 W 2 Power Adapter for MacBook Pro with Retina Display",NULL,NULL
857128,790517,"2017-09-27 22:47:02","dispatched",1,"[\"Hardware\",\"Hardware\"]",6.25,"6921f459-d663-435a-b744-ae506644fc03","Gorilla Tape 32m",8.25,56.86
857127,790516,"2017-09-27 22:44:03","cancelled",1,"[\"Electronics\",\"Electronics\",\"Electronics\",\"Electronics\"]",62.46,"ea3d3e9a-7b17-46f2-8731-cd3d6f6af511","Apple MD506Z/A MagSafe 85 W 2 Power Adapter for MacBook Pro with Retina Display",NULL,NULL
857126,790515,"2017-09-27 22:16:03","cancelled",2,NULL,9.95,"713dc6ee-e19b-4465-bf38-ab4f381eca3c",NULL,NULL,NULL
857125,790514,"2017-09-27 22:13:01","dispatched",1,"[\"Books\"]",11.95,"c21ee771-0fcb-11e3-8051-90b11c403c56"," COMMERCIAL & CONSUMER LAW 2017-2018",14.99,38.21
857124,790513,"2017-09-27 22:07:03","dispatched",1,"[\"Toys & Games\"]",8.85,"a3a0657a-6e7a-4a47-a6e1-a7ddb3b93df9","Disney Cars 3 Die-Cast Jackson Storm",14.14,49.57
857123,790512,"2017-09-27 22:07:02","dispatched",1,"[\"Books\"]",9.06,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","Samsung Galaxy S8 For Dummies",11.91,20.1
857122,790511,"2017-09-27 22:03:03","dispatched",1,"[\"Toys & Games\",\"Toys & Games\",\"Toys & Games\",\"Toys & Games\"]",11.63,"40fac0b2-3ee2-4ce8-a2a3-9da7dfa5ecb6","Monster High Freaky Fusion Ghoulia Yelps Doll",14.99,NULL
857121,790510,"2017-09-27 22:03:02","cancelled",1,"[\"Books\"]",34.74,"7368e5c8-4817-4b87-ae9e-72565c1b8db6"," Financial Accounting and Reporting 18th Edition",46.99,41.56
857120,790509,"2017-09-27 21:45:02","dispatched",1,"[\"Books\"]",10.83,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","Knowledge Encyclopedia Animal!",13.22,NULL
857119,790508,"2017-09-27 21:42:02","dispatched",1,"[\"Cameras & Optics\"]",11.03,"d14575c3-a311-41b5-a730-c3bd1e3f9571","Generic Micro Spy GSM Listening Audio Bug Surveillance Device (Remote Bug Monitoring) N9",13.71,16.25
857118,790507,"2017-09-27 21:38:02","dispatched",1,"[\"Books\"]",27.58,"c21ee771-0fcb-11e3-8051-90b11c403c56","Equity and Trusts",35.99,32.22
857117,790506,"2017-09-27 21:36:03","dispatched",1,"[\"Home & Garden\"]",10.75,"c1cc4b7f-d6ec-43c8-971e-11a0aa59ae7b","Wahl ZX515 2 Slice Toaster Cool Touch - White",13.99,NULL
857116,790505,"2017-09-27 21:34:02","dispatched",1,"[\"Books\"]",10.83,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","Edward Bawden's Kew Gardens",20.00,22.56
857115,790504,"2017-09-27 21:18:03","dispatched",1,"[\"Books\"]",11.21,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","Collins AQA A-level Science - AQA A-level Chemistry Year 2 Student Book",14.81,22.36
857114,790503,"2017-09-27 21:15:02","dispatched",1,"[\"Home & Garden\"]",149.30,"2d0340f3-70d4-4f21-9513-97e597e5cb21","Hills Rotary 8 Outdoor Garden Washing Line 58m Drying Space - Blue",219.15,NULL
857113,790502,"2017-09-27 21:01:03","dispatched",1,"[\"Clothing & Accessories\"]",56.83,"a50931fc-b9dd-4ca1-9bfe-17600fdf0aee","Cold Store Freezer Jacket Coat Reflective ID Pocket Pack Away Hood Workwear CS10 [L]",73.30,NULL
857112,790501,"2017-09-27 21:00:02","dispatched",1,"[\"Books\"]",12.63,"c21ee771-0fcb-11e3-8051-90b11c403c56","New Grade 9-1 GCSE Physics for AQA: Student Book with Online Edition",18.04,35.56
857111,790500,"2017-09-27 20:47:02","dispatched",1,"[\"Books\"]",42.04,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","Trail Guide to the Body: How to Locate Muscules, Bones and More",66.95,38.89
857110,790499,"2017-09-27 20:40:04","dispatched",1,"[\"Toys & Games\"]",19.22,"1329af69-8e54-493c-9e40-97711a230694","Scuttlebug Fleur (Hotpink and White)",24.95,22.56
857109,790498,"2017-09-27 20:33:03","dispatched",1,"[\"Books\"]",7.88,"7368e5c8-4817-4b87-ae9e-72565c1b8db6"," EDEXCEL AS & A LEVEL MATHEMATICS STATIST",9.32,49.78
857108,790498,"2017-09-27 20:33:03","dispatched",1,"[\"Books\"]",14.33,"7bd3cdf9-9bf9-4abd-bb2e-14b0f4a53084"," Edexcel AS and A level Mathematics Pure Mathematics Year 1/AS Textbook + e-book",19.99,62.33
857107,790497,"2017-09-27 20:33:02","dispatched",1,"[\"Toys & Games\"]",11.34,"1329af69-8e54-493c-9e40-97711a230694","Janod J05545 Wooden Magnetibook Crazy Faces",14.68,NULL
857106,790496,"2017-09-27 20:32:02","dispatched",1,"[\"Arts & Entertainment\",\"Arts & Entertainment\"]",10.04,"a3a0657a-6e7a-4a47-a6e1-a7ddb3b93df9","Pokemon TCG Kangaskhan EX Box",17.90,25.89
857105,790495,"2017-09-27 20:30:03","dispatched",1,"[\"Hardware\"]",17.28,"a50931fc-b9dd-4ca1-9bfe-17600fdf0aee","Expert Weld XWH13 9 - 13 Shades \"Monster Green\" Auto Darkening Welding Helmet Plus Grind Function - Black",29.95,22.56
857104,790494,"2017-09-27 20:24:04","dispatched",1,"[\"Books\"]",15.31,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","Essential Grammar in Use with Answers: A Self-Study Reference and Practice Book for Elementary Learners of English",17.75,43.22
857103,790493,"2017-09-27 20:23:05","dispatched",1,"[\"Books\"]",19.32,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","Introduction to the English Legal System 2017-2018",25.99,22.56
857102,790492,"2017-09-27 20:20:06","dispatched",1,"[\"Toys & Games\",\"Toys & Games\",\"Toys & Games\",\"Toys & Games\"]",11.65,"1329af69-8e54-493c-9e40-97711a230694","Playmobil 5308 Living Room with Fireplace Doll House",13.83,21.66
857101,790492,"2017-09-27 20:20:06","dispatched",1,"[\"Toys & Games\"]",10.43,"1329af69-8e54-493c-9e40-97711a230694","Playmobil 5307 Vintage Bathroom Doll House - Multi-Coloured",11.98,43.39
857100,790492,"2017-09-27 20:20:06","dispatched",1,"[\"Toys & Games\"]",11.82,"1329af69-8e54-493c-9e40-97711a230694","Playmobil 5336 Country Kitchen Doll House",14.42,48.59
857099,790492,"2017-09-27 20:20:06","dispatched",1,"[\"Toys & Games\"]",11.65,"1329af69-8e54-493c-9e40-97711a230694","Playmobil 5309 Master Bedroom Doll House",13.97,37.21
857098,790492,"2017-09-27 20:20:06","dispatched",1,"[\"Toys & Games\"]",74.15,"a3a0657a-6e7a-4a47-a6e1-a7ddb3b93df9","Playmobil 5303 Deluxe Doll House",96.99,34.89
857097,790491,"2017-09-27 20:19:04","dispatched",1,NULL,18.98,"a176c7cf-09be-44f5-b187-d7bff163905a",NULL,NULL,NULL
857096,790490,"2017-09-27 20:16:03","dispatched",1,"[\"Books\"]",36.83,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","Organizational Behaviour",47.49,22.56
857095,790489,"2017-09-27 20:02:03","dispatched",1,"[\"Health & Beauty\"]",29.11,"3ef260b3-59b4-46d8-a734-015bc3e787f1","Lacoste Eau De Lacoste Femme Eau De Parfum for Her 90ml",40.64,NULL
857094,790488,"2017-09-27 19:54:02","dispatched",1,"[\"Books\"]",15.51,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","AQA GCSE maths Foundation student book",19.99,22.56
857093,790487,"2017-09-27 19:40:02","dispatched",1,"[\"Electronics\", \"Home & Garden\"]",19.07,"c163a682-a0c9-4a98-ba09-12baf7ac489b","Gigaset A220A Cordless Telephone with Answer Machine - Twin (990687066)",29.95,43.67
857092,790486,"2017-09-27 19:37:02","dispatched",1,"[\"Books\"]",20.58,"ae73540e-d47b-4d25-84b6-854af4fa5ee8","Essential Clinical Anatomy",30.69,22.56
857091,790485,"2017-09-27 19:26:02","cancelled",1,"[\"Books\"]",20.80,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","Engineering Mathematics Through Applications",27.89,36.56
857090,790484,"2017-09-27 19:19:02","dispatched",1,"[\"Hardware\"]",13.74,"92235951-21b4-4953-ba08-7c8ec9aababa","Silverline Flexible Head Ratchet Spanner 24mm",19.99,NULL
857089,790483,"2017-09-27 19:14:03","dispatched",1,"[\"Toys & Games\"]",19.07,"a3a0657a-6e7a-4a47-a6e1-a7ddb3b93df9","Accessory Pack for TP Wooden Playhouses",26.99,22.56
857088,790482,"2017-09-27 19:14:02","dispatched",1,"[\"Books\"]",9.92,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","Willkommen German Beginner's Course: Coursebook 2ED Revised",12.59,55.89
857087,790481,"2017-09-27 19:12:03","cancelled",1,"[\"Toys & Games\"]",10.54,"a3a0657a-6e7a-4a47-a6e1-a7ddb3b93df9","Sails of Glory Napoleonic Wars Miniature: Imperial 1802",20.22,NULL
857086,790481,"2017-09-27 19:12:03","dispatched",1,"[\"Toys & Games\"]",13.02,"a3a0657a-6e7a-4a47-a6e1-a7ddb3b93df9","Sails Of Glory - Ship Pack Orient 1791",22.47,NULL
857085,790481,"2017-09-27 19:12:03","dispatched",1,"[\"Toys & Games\"]",8.41,"a3a0657a-6e7a-4a47-a6e1-a7ddb3b93df9","Sails Of Glory - Alligator 1782",14.52,NULL
857084,790481,"2017-09-27 19:12:03","dispatched",1,"[\"Toys & Games\"]",9.24,"a3a0657a-6e7a-4a47-a6e1-a7ddb3b93df9","Sails Of Glory - HMS Sybille 1794",15.96,NULL
857083,790480,"2017-09-27 19:08:02","dispatched",1,"[\"Books\"]",9.79,"7368e5c8-4817-4b87-ae9e-72565c1b8db6"," Stir Crazy",11.19,40.5
857082,790479,"2017-09-27 19:01:03","dispatched",1,"[\"Toys & Games\"]",41.84,"54aaee48-046d-4561-9455-36b5c51970fb","Zycom Zbike Balance Bike",54.95,NULL
857081,790478,"2017-09-27 18:51:02","dispatched",1,"[\"Baby & Toddler\"]",8.91,"6d142cb7-c8a1-482f-950d-4697eb2b48f8","Munchkin Pushchair Organiser Plus",12.40,21.31
857080,790477,"2017-09-27 18:48:02","refunded",1,"[\"Sporting Goods\"]",121.83,"5fcb21af-d11c-42e1-9e2e-abed1ca9d7ec","Microsoft Band 2 - Medium",NULL,22.56
857079,790476,"2017-09-27 18:46:02","dispatched",1,"[\"DVDs & Videos\"]",12.98,"29d9f7ed-6ad6-48e5-8124-f0d2be2456a1","The Mel Brooks Collection [DVD]",19.99,22.56
857078,790475,"2017-09-27 18:40:02","dispatched",1,"[\"Health & Beauty\"]",74.07,"c1cc4b7f-d6ec-43c8-971e-11a0aa59ae7b","Braun Silk Epil 9 561 Wireless Hair Removal , 60 g",101.51,NULL
857077,790474,"2017-09-27 18:38:02","cancelled",2,"[\"Books\"]",27.57,"7368e5c8-4817-4b87-ae9e-72565c1b8db6"," Studio 54",35.75,22.56
857076,790473,"2017-09-27 18:31:02","dispatched",1,"[\"Books\"]",13.27,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","Medicine Cards",18.22,22.56
857075,790472,"2017-09-27 18:24:03","dispatched",1,"[\"Office Supplies\"]",11.24,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","Moleskine Extra Large Aster Grey Professional Hard Notebook",23.99,NULL
857074,790471,"2017-09-27 17:55:02","dispatched",1,"[\"Health & Beauty\"]",43.85,"cc1b933d-1f01-48b6-b610-9135e642bcc1","Salon System Lashperm Lash Lift System",66.94,NULL
857073,790470,"2017-09-27 17:45:03","dispatched",1,"[\"Books\"]",18.25,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","CACHE Level 2 Introduction to Early Years Education and Care",23.99,22.56
857072,790469,"2017-09-27 17:38:03","dispatched",1,"[\"Books\"]",11.04,"c21ee771-0fcb-11e3-8051-90b11c403c56","Let's Sign Dictionary: Everyday BSL for Learners",15.99,42.56
857071,790468,"2017-09-27 17:36:04","dispatched",1,"[\"Toys & Games\"]",12.83,"1329af69-8e54-493c-9e40-97711a230694","TOPModel Secret Diary with Access Code - 2017 Version",16.69,NULL
857070,790467,"2017-09-27 17:36:03","cancelled",1,"[\"Baby & Toddler\"]",87.53,"77099c22-0c51-441e-8a06-55f6ed4326f7","COSATTO Noodle Supa Highchair (Chopsticks)",NULL,NULL
857069,790466,"2017-09-27 17:33:04","cancelled",1,"[\"Books\"]",19.32,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","Eduqas Biology for A Level Year 1 & AS: Student Book",23.27,22.56
857068,790465,"2017-09-27 16:54:03","dispatched",1,"[\"Toys & Games\"]",10.65,"8da9bbd1-b5c2-44bc-8ba0-7b19b91d762b","Doc McStuffins Doc Time For A Checkup 12.5cm Doll with Accessories",22.94,NULL
857067,790464,"2017-09-27 16:46:02","dispatched",10,"[\"Books\"]",10.85,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","The Oxford Book of Easy Flexible Anthems",12.59,33.67
857066,790463,"2017-09-27 16:15:03","dispatched",1,"[\"Toys & Games\"]",12.08,"345b2d8c-5f74-4eb0-8a8b-2a98bbf16e6a","Childrens Pop Up Play Tent Designed like a Train Station",18.73,22.56
857065,790462,"2017-09-27 16:12:02","cancelled",2,"[\"Baby & Toddler\"]",10.47,"a3a0657a-6e7a-4a47-a6e1-a7ddb3b93df9","Plan Toys Push Along Duck",20.99,NULL
857064,790461,"2017-09-27 16:03:03","cancelled",1,"[\"Books\"]",10.14,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","The Complete Pompeii",16.95,22.56
857063,790460,"2017-09-27 15:55:03","dispatched",1,"[\"Books\"]",36.38,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","Auditing",47.49,22.56
857062,790459,"2017-09-27 15:47:03","dispatched",1,"[\"Toys & Games\",\"Toys & Games\",\"Toys & Games\"]",10.83,"a3a0657a-6e7a-4a47-a6e1-a7ddb3b93df9","DC Comics Justice League Action 12\" Figure The Joker",19.50,26.56
857061,790458,"2017-09-27 15:47:03","cancelled",1,"[\"Books\"]",21.13,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","Principles of Light Vehicle Maintenance and Repair Candidate Handbook (Light Vehicle Technology)",29.75,41.56
857060,790457,"2017-09-27 15:45:02","dispatched",1,"[\"Home & Garden\"]",28.66,"28a9dada-3b11-435e-954f-ed5691100344","50L Stainless Steel Auto Sensor Kitchen Waste Dust Bin Automatic Motor CHROME",39.99,NULL
857059,790456,"2017-09-27 15:35:04","dispatched",1,"[\"Toys & Games\"]",8.71,"6a669f9e-2c42-458d-9f97-daa9ff29ece1","Marmite Jigsaw Puzzle (500-Piece)",12.47,NULL
857058,790455,"2017-09-27 15:11:02","dispatched",1,"[\"Books\"]",13.40,"c21ee771-0fcb-11e3-8051-90b11c403c56","Philip's Navigator Trucker's Britain: Spiral",16.99,52.22
857057,790454,"2017-09-27 15:00:03","dispatched",1,"[\"Books\"]",13.10,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","Unbelievable: My Front-Row Seat to the Craziest Campaign in American History",15.98,57.22
857056,790453,"2017-09-27 14:46:03","dispatched",1,"[\"Books\"]",38.17,"c21ee771-0fcb-11e3-8051-90b11c403c56","International Financial Reporting and Analysis",52.99,22.56
857055,790452,"2017-09-27 14:45:02","dispatched",1,"[\"Toys & Games\"]",10.89,"8c793aaf-d14f-4a2b-9b17-fcc5887ad1be","Star Wars Yoda 3D Wall Light With Remote Control",17.99,NULL
857054,790451,"2017-09-27 14:36:03","dispatched",1,"[\"Books\"]",20.02,"c21ee771-0fcb-11e3-8051-90b11c403c56","Level 2 NVQ Diploma in Plumbing and Heating",25.19,55.56
857053,790450,"2017-09-27 14:35:03","dispatched",1,"[\"Books\"]",12.98,"7368e5c8-4817-4b87-ae9e-72565c1b8db6"," PRIMARY SCIENCE TEACHING THEORY & PRACTI",21.99,33.67
857052,790450,"2017-09-27 14:35:03","dispatched",1,"[\"Books\"]",12.98,"7368e5c8-4817-4b87-ae9e-72565c1b8db6"," PRIMARY SCIENCE KNOWLEDGE & UNDERSTANDIN",16.07,29.56
857051,790449,"2017-09-27 14:31:02","dispatched",1,"[\"Clothing & Accessories\"]",8.87,"b85a6643-d403-4ed0-bf25-de1a6acad7be","Snazaroo Face Paint Ultimate Party Pack - Multi-Coloured",11.43,87.8
857050,790448,"2017-09-27 14:29:02","dispatched",1,"[\"Toys & Games\"]",10.77,"b85a6643-d403-4ed0-bf25-de1a6acad7be","Melissa & Doug - 14550 - Low Loader",16.02,26.17
857049,790447,"2017-09-27 14:26:02","dispatched",1,"[\"Electronics\"]",40.02,"c21f1ad5-0fcb-11e3-8051-90b11c403c56","5PT AC1200 FE ROUTER",38.98,55.89
857048,790446,"2017-09-27 14:25:02","dispatched",1,"[\"Toys & Games\"]",17.75,"a3a0657a-6e7a-4a47-a6e1-a7ddb3b93df9","Star Wars E7 Class III Hero Starfighter Vehicle",24.99,41.22
857047,790445,"2017-09-27 14:23:02","dispatched",1,"[\"Home & Garden\",\"Home & Garden\"]",16.48,"5e7f713d-ea08-4257-a3af-30f528c05e69","Quest Benross Handheld Steam Cleaner, 0.25 Litre, 1000 W, 3 Bar, Green",21.20,22.56
857046,790444,"2017-09-27 14:22:02","dispatched",1,"[\"Books\"]",39.13,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","Corporate Finance: European Edition",60.99,22.56
857045,790443,"2017-09-27 14:11:02","cancelled",1,"[\"Books\"]",13.44,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","Protest Stencil Toolkit",17.95,22.56
857044,790442,"2017-09-27 14:04:02","cancelled",1,"[\"Toys & Games\"]",19.61,"a3a0657a-6e7a-4a47-a6e1-a7ddb3b93df9","Barbie DMC36 Barbie Spagetti Chef Doll Playset",24.99,22.56
857043,790441,"2017-09-27 14:01:03","dispatched",1,"[\"Books\"]",10.23,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","Where Chefs Eat: A Guide to Chefs' Favorite Restaurants (Brand New Edition)",16.93,51.22
857042,790440,"2017-09-27 13:58:02","dispatched",1,"[\"Home & Garden\"]",9.13,"5e95729c-4118-49e0-8ef0-90116b349025","Harbour Housewares Metal Kitchen Bread Bin - Cream",13.99,NULL
857041,790439,"2017-09-27 13:30:02","dispatched",2,"[\"Home & Garden\"]",10.30,"a4361865-1f0d-4297-bdc4-9470668e2f4c","JVL Heavy Duty Nimbus Rubber Natural Coir Tuffscrape Door Mat - 45 x 75 cm",16.39,22.56
857040,790438,"2017-09-27 13:26:02","dispatched",1,"[\"Music & Sound Recordings\"]",16.83,"11b0a420-f4ea-418c-ae8a-96ffb25c37e5","PIRATES CHOICE [VINYL]",22.44,45.89
857039,790437,"2017-09-27 13:13:02","cancelled",1,"[\"Books\"]",11.80,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","Facon de Parler 1 French for Beginners Coursebook by Debney, Dominique ( Author ) ON Jun-29-2012, Paperback",16.44,21.49
857038,790436,"2017-09-27 13:10:02","dispatched",1,"[\"Books\"]",75.54,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","The Guide to Major Trusts 2017/18",112.50,22.56
857037,790435,"2017-09-27 13:04:02","dispatched",1,"[\"Home & Garden\"]",347.33,"0b143caa-0580-4feb-8c98-95c40a3780a1","DeWalt 110V 10Kg SDS-Max Breaker Demolition Hammer",483.64,NULL
857036,790434,"2017-09-27 13:02:02","dispatched",1,"[\"Books\"]",19.63,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","CACHE Level 3 Early Years Educator for the Work-Based Learner - Paperback",25.69,52.33
857035,790433,"2017-09-27 12:54:03","cancelled",1,"[\"Software\"]",11.34,"29d9f7ed-6ad6-48e5-8124-f0d2be2456a1","Lego Marvel Super Heroes (PS4)",15.90,22.56
857034,790432,"2017-09-27 12:54:02","dispatched",1,"[\"Baby & Toddler\"]",13.33,"693dcc24-584a-4e0a-92d7-1cf05e54a956","Flopsy Bunny Pull-Along",16.06,22.56
857033,790432,"2017-09-27 12:54:02","dispatched",1,"[\"Toys & Games\"]",16.47,"a3a0657a-6e7a-4a47-a6e1-a7ddb3b93df9","Vtech Little Love 3-in-1 Pushchair",28.75,42.56
857032,790431,"2017-09-27 12:51:02","dispatched",1,"[\"DVDs & Videos\"]",21.49,"29d9f7ed-6ad6-48e5-8124-f0d2be2456a1","Ally McBeal - The Complete DVD Collection",34.99,33.67
857031,790430,"2017-09-27 12:37:02","cancelled",5,"[\"Books\"]",14.61,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","WJEC Hospitality and Catering for GCSE, Second Edition",19.99,43.56
857030,790429,"2017-09-27 12:34:02","dispatched",10,"[\"Books\"]",14.84,"7368e5c8-4817-4b87-ae9e-72565c1b8db6"," BTEC Level 1/Level 2 Tech Award in Health and Social Care Student Book",18.81,32.56
857029,790428,"2017-09-27 12:24:02","dispatched",1,"[\"Toys & Games\",\"Sporting Goods\",\"Sporting Goods\"]",40.20,"8c793aaf-d14f-4a2b-9b17-fcc5887ad1be","Suicide Squad Prop Replica Harley Quinn's Good Night Bat 80 cm Noble Collection Replicas",54.90,63.33
857028,790427,"2017-09-27 12:23:03","dispatched",1,"[\"Books\"]",8.88,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","Grief Works: Stories of Life, Death and Surviving",10.14,18.54
857027,790426,"2017-09-27 12:19:02","dispatched",1,"[\"Hardware\"]",21.42,"5e7f713d-ea08-4257-a3af-30f528c05e69","Rust-Oleum Chalk Chalky Floor Paint - Chalk White - 2.5L",22.86,NULL
857026,790425,"2017-09-27 12:17:02","dispatched",1,"[\"Books\"]",43.98,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","Objects First with Java: A Practical Introduction Using BlueJ",56.75,22.56
857025,790424,"2017-09-27 12:15:02","dispatched",1,"[\"Books\"]",13.40,"c21ee771-0fcb-11e3-8051-90b11c403c56","Philip's Navigator Trucker's Britain: Spiral",16.99,52.22
857024,790423,"2017-09-27 12:10:03","dispatched",2,"[\"Health & Beauty\"]",12.77,"0b3ea44f-c236-469d-8c28-28d735eb85ed","Bioderma Atoderm Intensive Soothing Emollient Care Dermo-Consolidating 500ml",16.80,NULL
857023,790422,"2017-09-27 11:43:02","dispatched",1,"[\"DVDs & Videos\"]",29.49,"c21ee771-0fcb-11e3-8051-90b11c403c56","The Mentalist - Season 1-7 [DVD] [2015]",49.99,22.56
857022,790421,"2017-09-27 11:37:02","cancelled",1,NULL,9.84,"0a0feb3f-7dba-49a0-b8ba-885b32ff4f7c",NULL,NULL,NULL
857021,790420,"2017-09-27 11:31:04","dispatched",1,"[\"Books\"]",10.25,"c21ee771-0fcb-11e3-8051-90b11c403c56","The Best Small Business Accounts Book (Yellow version): For a non-VAT Registered Small Business",13.32,52.04
857020,790419,"2017-09-27 11:31:03","cancelled",1,"[\"Books\"]",21.13,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","Principles of Light Vehicle Maintenance and Repair Candidate Handbook (Light Vehicle Technology)",29.75,41.56
857019,790418,"2017-09-27 11:09:02","dispatched",1,"[\"Electronics\"]",34.39,"c1cc4b7f-d6ec-43c8-971e-11a0aa59ae7b","Motorola TLKR-T50 2 Way Radio with Charger (Pack of 2)",46.79,44.22
857018,790417,"2017-09-27 11:08:02","cancelled",1,"[\"Books\"]",11.81,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","Primary English: Teaching Theory and Practice (Achieving QTS Series)",NULL,22.56
857017,790416,"2017-09-27 11:07:02","dispatched",1,"[\"Books\"]",18.31,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","The Nursery Year in Action: Following children's interests through the year",23.39,27.89
857016,790415,"2017-09-27 10:59:02","dispatched",1,"[\"DVDs & Videos\"]",45.25,"c21ee771-0fcb-11e3-8051-90b11c403c56","Agatha Christie's Poirot - The Definitive Collection (Series 1-13) [DVD]",61.95,33.67
